Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
credits,Consumable,vsc46032,49196.05 Hours,2911424.4 Hours,18193739.59 Hours,51217784.0 Hours,30/03/2025 - 00:00,31/03/2025 - 06:03
credits,Consumable,vsc45263,45703.19 Hours,5393117.02 Hours,18144543.54 Hours,51217784.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
credits,Consumable,vsc45381,1832.38 Hours,7462165.03 Hours,18098840.35 Hours,51217784.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
credits,Consumable,vsc46032,55577.78 Hours,2862228.35 Hours,18097007.97 Hours,51217784.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
credits,Consumable,vsc48877,5.95 Hours,35.08 Hours,18041430.19 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc46275,838.71 Hours,214186.45 Hours,18041424.24 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc45263,3679.29 Hours,5347413.82 Hours,18040585.54 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc45381,285.66 Hours,7460332.65 Hours,18036906.24 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc46032,17809.64 Hours,2806650.57 Hours,18036620.58 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc46275,12.94 Hours,213347.74 Hours,18018810.95 Hours,51217784.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
credits,Consumable,vsc45263,1102.82 Hours,5343734.53 Hours,18018798.0 Hours,51217784.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
credits,Consumable,vsc46032,48848.71 Hours,2788840.94 Hours,18017695.18 Hours,51217784.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
credits,Consumable,vsc43004,4.7 Hours,2766.66 Hours,17968846.47 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc45263,278.24 Hours,5342631.71 Hours,17968841.77 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc45381,2690.03 Hours,7460046.99 Hours,17968563.53 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc46032,68831.11 Hours,2739992.23 Hours,17965873.5 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc46275,57.53 Hours,213334.8 Hours,17897042.39 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc46032,2754.54 Hours,2671161.11 Hours,17896984.86 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc45263,32.03 Hours,5342353.47 Hours,17894230.32 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc45381,258.27 Hours,7457356.96 Hours,17894198.29 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc45381,390.36 Hours,7457098.69 Hours,17893940.02 Hours,51217784.0 Hours,24/03/2025 - 00:00,25/03/2025 - 06:03
credits,Consumable,vsc46275,257.56 Hours,213277.27 Hours,17893549.66 Hours,51217784.0 Hours,24/03/2025 - 00:00,25/03/2025 - 06:03
credits,Consumable,vsc45381,86.5 Hours,7456708.33 Hours,17893292.09 Hours,51217784.0 Hours,22/03/2025 - 00:00,23/03/2025 - 06:03
credits,Consumable,vsc45381,161.39 Hours,7456621.83 Hours,17893205.59 Hours,51217784.0 Hours,21/03/2025 - 00:00,22/03/2025 - 06:03
credits,Consumable,vsc46275,5120.39 Hours,213019.71 Hours,17893044.2 Hours,51217784.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
credits,Consumable,vsc45381,1703.38 Hours,7456460.44 Hours,17887923.81 Hours,51217784.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
credits,Consumable,vsc45263,1240.24 Hours,5342321.44 Hours,17886220.43 Hours,51217784.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
credits,Consumable,vsc45381,256.7 Hours,7454757.06 Hours,17884980.19 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc46275,5094.08 Hours,207899.32 Hours,17884723.49 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc45263,1782.73 Hours,5341081.2 Hours,17879629.41 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc46032,38.68 Hours,2668406.57 Hours,17877846.68 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc43004,2.41 Hours,2761.96 Hours,17877808.0 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc45381,324.99 Hours,7454500.36 Hours,17877805.59 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc46275,3571.84 Hours,202805.24 Hours,17877480.6 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc45263,2497.28 Hours,5339298.47 Hours,17873908.76 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc46032,1988.51 Hours,2668367.89 Hours,17871411.48 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc45381,702.25 Hours,7454175.37 Hours,17869422.97 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc46275,2284.69 Hours,199233.4 Hours,17868720.72 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc45263,3211.5 Hours,5336801.19 Hours,17866436.03 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc46032,7453.52 Hours,2666379.38 Hours,17863224.52 Hours,51217784.0 Hours,16/03/2025 - 00:00,17/03/2025 - 06:03
credits,Consumable,vsc45263,1022.2 Hours,5333589.69 Hours,17855771.01 Hours,51217784.0 Hours,16/03/2025 - 00:00,17/03/2025 - 06:03
credits,Consumable,vsc45263,1010.7 Hours,5332567.49 Hours,17854748.8 Hours,51217784.0 Hours,15/03/2025 - 00:00,16/03/2025 - 06:03
credits,Consumable,vsc46032,17736.04 Hours,2658925.86 Hours,17853738.11 Hours,51217784.0 Hours,15/03/2025 - 00:00,16/03/2025 - 06:03
credits,Consumable,vsc45381,1688.46 Hours,7453473.12 Hours,17836002.06 Hours,51217784.0 Hours,15/03/2025 - 00:00,16/03/2025 - 06:03
credits,Consumable,vsc45263,1272.08 Hours,5331556.79 Hours,17834313.6 Hours,51217784.0 Hours,14/03/2025 - 00:00,15/03/2025 - 06:03
credits,Consumable,vsc46032,5332.95 Hours,2641189.82 Hours,17833041.52 Hours,51217784.0 Hours,14/03/2025 - 00:00,15/03/2025 - 06:03
credits,Consumable,vsc46032,2881.99 Hours,2635856.87 Hours,17827708.57 Hours,51217784.0 Hours,13/03/2025 - 00:00,14/03/2025 - 06:03
credits,Consumable,vsc48877,5.48 Hours,29.13 Hours,17824826.58 Hours,51217784.0 Hours,13/03/2025 - 00:00,14/03/2025 - 06:03
credits,Consumable,vsc45263,65.51 Hours,5330284.71 Hours,17824821.1 Hours,51217784.0 Hours,13/03/2025 - 00:00,14/03/2025 - 06:03
credits,Consumable,vsc45381,1076.42 Hours,7451784.66 Hours,17824755.59 Hours,51217784.0 Hours,13/03/2025 - 00:00,14/03/2025 - 06:03
credits,Consumable,vsc48877,6.97 Hours,23.64 Hours,17823679.17 Hours,51217784.0 Hours,12/03/2025 - 00:00,13/03/2025 - 06:03
credits,Consumable,vsc45381,1926.24 Hours,7450708.23 Hours,17823672.2 Hours,51217784.0 Hours,12/03/2025 - 00:00,13/03/2025 - 06:03
credits,Consumable,vsc45263,3293.56 Hours,5330219.2 Hours,17821745.96 Hours,51217784.0 Hours,12/03/2025 - 00:00,13/03/2025 - 06:03
credits,Consumable,vsc48877,2.04 Hours,16.68 Hours,17818452.4 Hours,51217784.0 Hours,11/03/2025 - 00:00,12/03/2025 - 06:03
credits,Consumable,vsc45381,187.81 Hours,7448781.99 Hours,17818450.36 Hours,51217784.0 Hours,11/03/2025 - 00:00,12/03/2025 - 06:03
credits,Consumable,vsc45263,2316.12 Hours,5326925.64 Hours,17818262.55 Hours,51217784.0 Hours,11/03/2025 - 00:00,12/03/2025 - 06:03
credits,Consumable,vsc46032,40.34 Hours,2632974.88 Hours,17815946.42 Hours,51217784.0 Hours,11/03/2025 - 00:00,12/03/2025 - 06:03
credits,Consumable,vsc45263,277.61 Hours,5324609.52 Hours,17815906.08 Hours,51217784.0 Hours,10/03/2025 - 00:00,11/03/2025 - 06:03
credits,Consumable,vsc40744,1677.99 Hours,1677.99 Hours,17815628.47 Hours,51217784.0 Hours,10/03/2025 - 00:00,11/03/2025 - 06:03
credits,Consumable,vsc46275,424.54 Hours,196948.7 Hours,17813950.48 Hours,51217784.0 Hours,10/03/2025 - 00:00,11/03/2025 - 06:03
credits,Consumable,vsc43004,31.03 Hours,2759.55 Hours,17813525.94 Hours,51217784.0 Hours,10/03/2025 - 00:00,11/03/2025 - 06:03
credits,Consumable,vsc46032,1183.83 Hours,2632934.54 Hours,17813494.91 Hours,51217784.0 Hours,10/03/2025 - 00:00,11/03/2025 - 06:03
credits,Consumable,vsc45302,10591.08 Hours,858575.25 Hours,17812311.08 Hours,51217784.0 Hours,10/03/2025 - 00:00,11/03/2025 - 06:03
credits,Consumable,vsc45302,4829.79 Hours,847984.17 Hours,17801720.0 Hours,51217784.0 Hours,09/03/2025 - 00:00,10/03/2025 - 06:03
credits,Consumable,vsc46032,1863.69 Hours,2631750.71 Hours,17796890.21 Hours,51217784.0 Hours,09/03/2025 - 00:00,10/03/2025 - 06:03
credits,Consumable,vsc43004,0.32 Hours,2728.52 Hours,17795026.52 Hours,51217784.0 Hours,08/03/2025 - 00:00,09/03/2025 - 06:03
credits,Consumable,vsc45302,3883.92 Hours,843154.38 Hours,17795026.2 Hours,51217784.0 Hours,08/03/2025 - 00:00,09/03/2025 - 06:03
credits,Consumable,vsc46032,8783.8 Hours,2629887.02 Hours,17791142.28 Hours,51217784.0 Hours,08/03/2025 - 00:00,09/03/2025 - 06:03
credits,Consumable,vsc45302,483.77 Hours,839270.46 Hours,17782358.49 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc43004,0.56 Hours,2728.2 Hours,17781874.71 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc48877,1.11 Hours,14.63 Hours,17781874.16 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc45381,60.57 Hours,7448594.18 Hours,17781873.05 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc45263,140.32 Hours,5324331.91 Hours,17781812.48 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc46275,90.77 Hours,196524.17 Hours,17781672.16 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc46032,53795.66 Hours,2621103.22 Hours,17781581.39 Hours,51217784.0 Hours,07/03/2025 - 00:00,08/03/2025 - 06:03
credits,Consumable,vsc48877,1.81 Hours,13.52 Hours,17727785.73 Hours,51217784.0 Hours,06/03/2025 - 00:00,07/03/2025 - 06:03
credits,Consumable,vsc46275,301.23 Hours,196433.39 Hours,17727783.91 Hours,51217784.0 Hours,06/03/2025 - 00:00,07/03/2025 - 06:03
credits,Consumable,vsc45263,434.85 Hours,5324191.59 Hours,17727482.69 Hours,51217784.0 Hours,06/03/2025 - 00:00,07/03/2025 - 06:03
credits,Consumable,vsc46032,1227.77 Hours,2567307.56 Hours,17727047.84 Hours,51217784.0 Hours,06/03/2025 - 00:00,07/03/2025 - 06:03
credits,Consumable,vsc48877,0.4 Hours,11.71 Hours,17725820.06 Hours,51217784.0 Hours,05/03/2025 - 00:00,06/03/2025 - 06:03
credits,Consumable,vsc45263,54.73 Hours,5323756.74 Hours,17725819.66 Hours,51217784.0 Hours,05/03/2025 - 00:00,06/03/2025 - 06:03
credits,Consumable,vsc46275,743.86 Hours,196132.17 Hours,17725764.94 Hours,51217784.0 Hours,05/03/2025 - 00:00,06/03/2025 - 06:03
credits,Consumable,vsc46032,20762.34 Hours,2566079.79 Hours,17725021.08 Hours,51217784.0 Hours,05/03/2025 - 00:00,06/03/2025 - 06:03
credits,Consumable,vsc45302,5129.92 Hours,838786.69 Hours,17704258.74 Hours,51217784.0 Hours,04/03/2025 - 00:00,05/03/2025 - 06:03
credits,Consumable,vsc46275,2777.32 Hours,195388.31 Hours,17699128.82 Hours,51217784.0 Hours,04/03/2025 - 00:00,05/03/2025 - 06:03
credits,Consumable,vsc46032,50771.86 Hours,2545317.45 Hours,17696351.5 Hours,51217784.0 Hours,04/03/2025 - 00:00,05/03/2025 - 06:03
credits,Consumable,vsc45302,6215.04 Hours,833656.77 Hours,17645579.64 Hours,51217784.0 Hours,03/03/2025 - 00:00,04/03/2025 - 06:03
credits,Consumable,vsc48877,1.12 Hours,11.31 Hours,17639364.6 Hours,51217784.0 Hours,03/03/2025 - 00:00,04/03/2025 - 06:03
credits,Consumable,vsc45263,2.0 Hours,5323702.01 Hours,17639363.48 Hours,51217784.0 Hours,03/03/2025 - 00:00,04/03/2025 - 06:03
credits,Consumable,vsc46275,6770.49 Hours,192610.99 Hours,17639361.48 Hours,51217784.0 Hours,03/03/2025 - 00:00,04/03/2025 - 06:03
credits,Consumable,vsc46032,26085.77 Hours,2494545.59 Hours,17632590.99 Hours,51217784.0 Hours,03/03/2025 - 00:00,04/03/2025 - 06:03
credits,Consumable,vsc46275,2346.1 Hours,185840.51 Hours,17606505.22 Hours,51217784.0 Hours,02/03/2025 - 00:00,03/03/2025 - 06:03
credits,Consumable,vsc46032,22288.92 Hours,2468459.82 Hours,17604159.12 Hours,51217784.0 Hours,02/03/2025 - 00:00,03/03/2025 - 06:03
credits,Consumable,vsc46275,10839.18 Hours,183494.41 Hours,17581870.2 Hours,51217784.0 Hours,01/03/2025 - 00:00,02/03/2025 - 06:03
credits,Consumable,vsc46032,32508.94 Hours,2446170.89 Hours,17571031.02 Hours,51217784.0 Hours,01/03/2025 - 00:00,02/03/2025 - 06:03
credits,Consumable,vsc46275,24.83 Hours,172655.23 Hours,17538522.08 Hours,51217784.0 Hours,28/02/2025 - 00:00,01/03/2025 - 06:03
credits,Consumable,vsc45302,928.5 Hours,827441.73 Hours,17538497.24 Hours,51217784.0 Hours,28/02/2025 - 00:00,01/03/2025 - 06:03
credits,Consumable,vsc45302,5384.92 Hours,826513.23 Hours,17537568.75 Hours,51217784.0 Hours,24/02/2025 - 00:00,25/02/2025 - 06:03
credits,Consumable,vsc45302,5154.39 Hours,821128.31 Hours,17532183.82 Hours,51217784.0 Hours,23/02/2025 - 00:00,24/02/2025 - 06:03
credits,Consumable,vsc46032,11223.08 Hours,2413661.95 Hours,17527029.43 Hours,51217784.0 Hours,23/02/2025 - 00:00,24/02/2025 - 06:03
credits,Consumable,vsc45628,22.93 Hours,1214135.7 Hours,17515806.36 Hours,51217784.0 Hours,22/02/2025 - 00:00,23/02/2025 - 06:03
credits,Consumable,vsc46032,13379.77 Hours,2402438.87 Hours,17515783.42 Hours,51217784.0 Hours,22/02/2025 - 00:00,23/02/2025 - 06:03
credits,Consumable,vsc45628,25.81 Hours,1214112.76 Hours,17502403.65 Hours,51217784.0 Hours,21/02/2025 - 00:00,22/02/2025 - 06:03
credits,Consumable,vsc43004,58.91 Hours,2727.64 Hours,17502377.84 Hours,51217784.0 Hours,21/02/2025 - 00:00,22/02/2025 - 06:03
credits,Consumable,vsc46032,7034.24 Hours,2389059.1 Hours,17502318.93 Hours,51217784.0 Hours,21/02/2025 - 00:00,22/02/2025 - 06:03
credits,Consumable,vsc43004,33.72 Hours,2668.74 Hours,17495284.69 Hours,51217784.0 Hours,20/02/2025 - 00:00,21/02/2025 - 06:03
credits,Consumable,vsc45628,52.18 Hours,1214086.95 Hours,17495250.97 Hours,51217784.0 Hours,20/02/2025 - 00:00,21/02/2025 - 06:03
credits,Consumable,vsc46032,1664.18 Hours,2382024.86 Hours,17495198.79 Hours,51217784.0 Hours,20/02/2025 - 00:00,21/02/2025 - 06:03
credits,Consumable,vsc46957,6.01 Hours,12.21 Hours,17493534.6 Hours,51217784.0 Hours,19/02/2025 - 00:00,20/02/2025 - 06:03
credits,Consumable,vsc48877,0.77 Hours,10.19 Hours,17493528.59 Hours,51217784.0 Hours,19/02/2025 - 00:00,20/02/2025 - 06:03
credits,Consumable,vsc43004,43.53 Hours,2635.01 Hours,17493527.82 Hours,51217784.0 Hours,19/02/2025 - 00:00,20/02/2025 - 06:03
credits,Consumable,vsc46032,12117.58 Hours,2380360.68 Hours,17493484.29 Hours,51217784.0 Hours,19/02/2025 - 00:00,20/02/2025 - 06:03
credits,Consumable,vsc43004,20.53 Hours,2591.48 Hours,17481366.71 Hours,51217784.0 Hours,18/02/2025 - 00:00,19/02/2025 - 06:03
credits,Consumable,vsc48877,4.56 Hours,9.41 Hours,17481346.17 Hours,51217784.0 Hours,18/02/2025 - 00:00,19/02/2025 - 06:03
credits,Consumable,vsc45263,10.01 Hours,5323700.01 Hours,17481341.61 Hours,51217784.0 Hours,18/02/2025 - 00:00,19/02/2025 - 06:03
credits,Consumable,vsc46032,3085.6 Hours,2368243.1 Hours,17481331.61 Hours,51217784.0 Hours,18/02/2025 - 00:00,19/02/2025 - 06:03
credits,Consumable,vsc46032,59.02 Hours,2365157.5 Hours,17478246.01 Hours,51217784.0 Hours,17/02/2025 - 00:00,18/02/2025 - 06:03
credits,Consumable,vsc48877,1.88 Hours,4.85 Hours,17478186.98 Hours,51217784.0 Hours,14/02/2025 - 00:00,15/02/2025 - 06:03
credits,Consumable,vsc45628,5.23 Hours,1214034.77 Hours,17478185.1 Hours,51217784.0 Hours,14/02/2025 - 00:00,15/02/2025 - 06:03
credits,Consumable,vsc45628,2.18 Hours,1214029.54 Hours,17478179.87 Hours,51217784.0 Hours,13/02/2025 - 00:00,14/02/2025 - 06:03
credits,Consumable,vsc48877,0.51 Hours,2.97 Hours,17478177.69 Hours,51217784.0 Hours,13/02/2025 - 00:00,14/02/2025 - 06:03
credits,Consumable,vsc46275,106.92 Hours,172630.4 Hours,17478177.19 Hours,51217784.0 Hours,12/02/2025 - 00:00,13/02/2025 - 06:03
credits,Consumable,vsc48877,2.33 Hours,2.46 Hours,17478070.27 Hours,51217784.0 Hours,12/02/2025 - 00:00,13/02/2025 - 06:03
credits,Consumable,vsc45263,6.0 Hours,5323690.0 Hours,17478067.94 Hours,51217784.0 Hours,12/02/2025 - 00:00,13/02/2025 - 06:03
credits,Consumable,vsc46032,2946.31 Hours,2365098.47 Hours,17478061.94 Hours,51217784.0 Hours,12/02/2025 - 00:00,13/02/2025 - 06:03
credits,Consumable,vsc48877,0.13 Hours,0.13 Hours,17475115.63 Hours,51217784.0 Hours,11/02/2025 - 00:00,12/02/2025 - 06:03
credits,Consumable,vsc45628,6.04 Hours,1214027.36 Hours,17475115.5 Hours,51217784.0 Hours,11/02/2025 - 00:00,12/02/2025 - 06:03
credits,Consumable,vsc46032,648.99 Hours,2362152.17 Hours,17475109.46 Hours,51217784.0 Hours,11/02/2025 - 00:00,12/02/2025 - 06:03
credits,Consumable,vsc45263,7.0 Hours,5323684.0 Hours,17474460.46 Hours,51217784.0 Hours,11/02/2025 - 00:00,12/02/2025 - 06:03
credits,Consumable,vsc46275,77.95 Hours,172523.48 Hours,17474453.46 Hours,51217784.0 Hours,10/02/2025 - 00:00,11/02/2025 - 06:03
credits,Consumable,vsc45263,321.99 Hours,5323677.0 Hours,17474375.51 Hours,51217784.0 Hours,10/02/2025 - 00:00,11/02/2025 - 06:03
credits,Consumable,vsc46032,105.79 Hours,2361503.18 Hours,17474053.52 Hours,51217784.0 Hours,10/02/2025 - 00:00,11/02/2025 - 06:03
credits,Consumable,vsc45628,5751.61 Hours,1214021.32 Hours,17473947.74 Hours,51217784.0 Hours,10/02/2025 - 00:00,11/02/2025 - 06:03
credits,Consumable,vsc45628,16299.38 Hours,1208269.71 Hours,17468196.13 Hours,51217784.0 Hours,09/02/2025 - 00:00,10/02/2025 - 06:03
credits,Consumable,vsc45628,15823.83 Hours,1191970.33 Hours,17451896.75 Hours,51217784.0 Hours,08/02/2025 - 00:00,09/02/2025 - 06:03
credits,Consumable,vsc46032,11690.41 Hours,2361397.39 Hours,17436072.92 Hours,51217784.0 Hours,08/02/2025 - 00:00,09/02/2025 - 06:03
credits,Consumable,vsc46032,24.57 Hours,2349706.98 Hours,17424382.51 Hours,51217784.0 Hours,07/02/2025 - 00:00,08/02/2025 - 06:03
credits,Consumable,vsc45263,106.88 Hours,5323355.0 Hours,17424357.95 Hours,51217784.0 Hours,07/02/2025 - 00:00,08/02/2025 - 06:03
credits,Consumable,vsc46275,622.57 Hours,172445.53 Hours,17424251.07 Hours,51217784.0 Hours,07/02/2025 - 00:00,08/02/2025 - 06:03
credits,Consumable,vsc45628,19441.59 Hours,1176146.5 Hours,17423628.5 Hours,51217784.0 Hours,07/02/2025 - 00:00,08/02/2025 - 06:03
credits,Consumable,vsc46032,0.03 Hours,2349682.42 Hours,17404186.91 Hours,51217784.0 Hours,06/02/2025 - 00:00,07/02/2025 - 06:03
credits,Consumable,vsc43004,107.04 Hours,2570.95 Hours,17404186.88 Hours,51217784.0 Hours,06/02/2025 - 00:00,07/02/2025 - 06:03
credits,Consumable,vsc45628,6936.04 Hours,1156704.91 Hours,17404079.84 Hours,51217784.0 Hours,06/02/2025 - 00:00,07/02/2025 - 06:03
credits,Consumable,vsc45263,46.48 Hours,5323248.13 Hours,17397143.81 Hours,51217784.0 Hours,05/02/2025 - 00:00,06/02/2025 - 06:03
credits,Consumable,vsc45628,7297.85 Hours,1149768.87 Hours,17397097.33 Hours,51217784.0 Hours,05/02/2025 - 00:00,06/02/2025 - 06:03
credits,Consumable,vsc46032,1840.67 Hours,2349682.39 Hours,17389799.48 Hours,51217784.0 Hours,05/02/2025 - 00:00,06/02/2025 - 06:03
credits,Consumable,vsc43004,10.88 Hours,2463.91 Hours,17387958.81 Hours,51217784.0 Hours,04/02/2025 - 00:00,05/02/2025 - 06:03
credits,Consumable,vsc46032,2566.6 Hours,2347841.72 Hours,17387947.93 Hours,51217784.0 Hours,04/02/2025 - 00:00,05/02/2025 - 06:03
credits,Consumable,vsc45628,26902.47 Hours,1142471.02 Hours,17385381.33 Hours,51217784.0 Hours,04/02/2025 - 00:00,05/02/2025 - 06:03
credits,Consumable,vsc43004,20.74 Hours,2453.03 Hours,17358478.86 Hours,51217784.0 Hours,03/02/2025 - 00:00,04/02/2025 - 06:03
credits,Consumable,vsc46032,28468.45 Hours,2345275.12 Hours,17358458.12 Hours,51217784.0 Hours,03/02/2025 - 00:00,04/02/2025 - 06:03
credits,Consumable,vsc45628,32179.34 Hours,1115568.55 Hours,17329989.68 Hours,51217784.0 Hours,03/02/2025 - 00:00,04/02/2025 - 06:03
credits,Consumable,vsc45628,31276.52 Hours,1083389.21 Hours,17297810.34 Hours,51217784.0 Hours,02/02/2025 - 00:00,03/02/2025 - 06:03
credits,Consumable,vsc45628,16006.83 Hours,1052112.69 Hours,17266533.82 Hours,51217784.0 Hours,01/02/2025 - 00:00,02/02/2025 - 06:03
credits,Consumable,vsc45628,20399.08 Hours,1036105.86 Hours,17250526.99 Hours,51217784.0 Hours,31/01/2025 - 00:00,01/02/2025 - 06:03
credits,Consumable,vsc46032,5570.43 Hours,2316806.67 Hours,17230127.91 Hours,51217784.0 Hours,31/01/2025 - 00:00,01/02/2025 - 06:03
credits,Consumable,vsc45263,1.01 Hours,5323201.65 Hours,17224557.48 Hours,51217784.0 Hours,30/01/2025 - 00:00,31/01/2025 - 06:03
credits,Consumable,vsc45628,16338.92 Hours,1015706.79 Hours,17224556.47 Hours,51217784.0 Hours,30/01/2025 - 00:00,31/01/2025 - 06:03
credits,Consumable,vsc46032,8310.76 Hours,2311236.24 Hours,17208217.56 Hours,51217784.0 Hours,30/01/2025 - 00:00,31/01/2025 - 06:03
credits,Consumable,vsc45263,9.0 Hours,5323200.64 Hours,17199906.8 Hours,51217784.0 Hours,29/01/2025 - 00:00,30/01/2025 - 06:03
credits,Consumable,vsc45628,34279.25 Hours,999367.87 Hours,17199897.8 Hours,51217784.0 Hours,29/01/2025 - 00:00,30/01/2025 - 06:03
credits,Consumable,vsc46032,24639.64 Hours,2302925.48 Hours,17165618.55 Hours,51217784.0 Hours,29/01/2025 - 00:00,30/01/2025 - 06:03
credits,Consumable,vsc43004,127.26 Hours,2432.29 Hours,17140978.9 Hours,51217784.0 Hours,28/01/2025 - 00:00,29/01/2025 - 06:03
credits,Consumable,vsc45263,44.95 Hours,5323191.64 Hours,17140851.64 Hours,51217784.0 Hours,28/01/2025 - 00:00,29/01/2025 - 06:03
credits,Consumable,vsc45628,16121.32 Hours,965088.62 Hours,17140806.69 Hours,51217784.0 Hours,28/01/2025 - 00:00,29/01/2025 - 06:03
credits,Consumable,vsc46032,18215.61 Hours,2278285.84 Hours,17124685.38 Hours,51217784.0 Hours,28/01/2025 - 00:00,29/01/2025 - 06:03
credits,Consumable,vsc43004,105.0 Hours,2305.03 Hours,17106469.76 Hours,51217784.0 Hours,27/01/2025 - 00:00,28/01/2025 - 06:03
credits,Consumable,vsc45263,365.71 Hours,5323146.69 Hours,17106364.76 Hours,51217784.0 Hours,27/01/2025 - 00:00,28/01/2025 - 06:03
credits,Consumable,vsc45628,16244.91 Hours,948967.3 Hours,17105999.05 Hours,51217784.0 Hours,27/01/2025 - 00:00,28/01/2025 - 06:03
credits,Consumable,vsc46032,41773.12 Hours,2260070.22 Hours,17089754.15 Hours,51217784.0 Hours,27/01/2025 - 00:00,28/01/2025 - 06:03
credits,Consumable,vsc43004,335.7 Hours,2200.03 Hours,17047981.03 Hours,51217784.0 Hours,26/01/2025 - 00:00,27/01/2025 - 06:03
credits,Consumable,vsc45628,23579.92 Hours,932722.4 Hours,17047645.33 Hours,51217784.0 Hours,26/01/2025 - 00:00,27/01/2025 - 06:03
credits,Consumable,vsc46032,10070.02 Hours,2218297.1 Hours,17024065.4 Hours,51217784.0 Hours,26/01/2025 - 00:00,27/01/2025 - 06:03
credits,Consumable,vsc43004,373.13 Hours,1864.33 Hours,17013995.39 Hours,51217784.0 Hours,25/01/2025 - 00:00,26/01/2025 - 06:03
credits,Consumable,vsc45263,16.89 Hours,5322780.99 Hours,17013622.25 Hours,51217784.0 Hours,25/01/2025 - 00:00,26/01/2025 - 06:03
credits,Consumable,vsc46275,1409.71 Hours,171822.97 Hours,17013605.37 Hours,51217784.0 Hours,25/01/2025 - 00:00,26/01/2025 - 06:03
credits,Consumable,vsc45628,2903.29 Hours,909142.47 Hours,17012195.66 Hours,51217784.0 Hours,25/01/2025 - 00:00,26/01/2025 - 06:03
credits,Consumable,vsc46032,11073.68 Hours,2208227.09 Hours,17009292.37 Hours,51217784.0 Hours,25/01/2025 - 00:00,26/01/2025 - 06:03
