Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,6630.35 Hours,21000.0 Hours,01/10/2025 - 00:00,02/10/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,6630.35 Hours,21000.0 Hours,01/10/2025 - 00:00,02/10/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,6630.35 Hours,21000.0 Hours,30/09/2025 - 00:00,01/10/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,6630.35 Hours,21000.0 Hours,25/09/2025 - 00:00,26/09/2025 - 06:04
gpu,Consumable,vsc42145,9.63 Hours,6505.41 Hours,6630.35 Hours,21000.0 Hours,23/09/2025 - 00:00,24/09/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,6620.72 Hours,21000.0 Hours,23/09/2025 - 00:00,24/09/2025 - 06:03
gpu,Consumable,vsc42145,1.59 Hours,6495.78 Hours,6620.72 Hours,21000.0 Hours,22/09/2025 - 00:00,23/09/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,6619.14 Hours,21000.0 Hours,22/09/2025 - 00:00,23/09/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,6619.14 Hours,21000.0 Hours,19/09/2025 - 00:00,20/09/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,6619.14 Hours,21000.0 Hours,18/09/2025 - 00:00,19/09/2025 - 06:03
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,6619.14 Hours,21000.0 Hours,17/09/2025 - 00:00,18/09/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6619.14 Hours,21000.0 Hours,07/09/2025 - 00:00,08/09/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6619.14 Hours,21000.0 Hours,05/09/2025 - 00:00,06/09/2025 - 06:03
gpu,Consumable,vsc42145,132.0 Hours,6494.19 Hours,6619.14 Hours,21000.0 Hours,05/09/2025 - 00:00,06/09/2025 - 06:03
gpu,Consumable,vsc42145,45.14 Hours,6362.2 Hours,6487.14 Hours,21000.0 Hours,04/09/2025 - 00:00,05/09/2025 - 06:03
gpu,Consumable,vsc42145,15.03 Hours,6317.06 Hours,6442.0 Hours,21000.0 Hours,03/09/2025 - 00:00,04/09/2025 - 06:03
gpu,Consumable,vsc42145,44.07 Hours,6302.03 Hours,6426.97 Hours,21000.0 Hours,01/09/2025 - 00:00,02/09/2025 - 06:03
gpu,Consumable,vsc42145,43.64 Hours,6257.96 Hours,6382.9 Hours,21000.0 Hours,31/08/2025 - 00:00,01/09/2025 - 06:03
gpu,Consumable,vsc42145,48.63 Hours,6214.32 Hours,6339.26 Hours,21000.0 Hours,30/08/2025 - 00:00,31/08/2025 - 06:03
gpu,Consumable,vsc42145,0.06 Hours,6165.69 Hours,6290.63 Hours,21000.0 Hours,29/08/2025 - 00:00,30/08/2025 - 06:03
gpu,Consumable,vsc42145,69.93 Hours,6165.63 Hours,6290.58 Hours,21000.0 Hours,23/08/2025 - 00:00,24/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6220.64 Hours,21000.0 Hours,22/08/2025 - 00:00,23/08/2025 - 06:03
gpu,Consumable,vsc42145,54.06 Hours,6095.7 Hours,6220.64 Hours,21000.0 Hours,22/08/2025 - 00:00,23/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6166.58 Hours,21000.0 Hours,21/08/2025 - 00:00,22/08/2025 - 06:03
gpu,Consumable,vsc42145,14.1 Hours,6041.63 Hours,6166.58 Hours,21000.0 Hours,20/08/2025 - 00:00,21/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6152.48 Hours,21000.0 Hours,20/08/2025 - 00:00,21/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6152.48 Hours,21000.0 Hours,19/08/2025 - 00:00,20/08/2025 - 06:03
gpu,Consumable,vsc42145,11.68 Hours,6027.54 Hours,6152.48 Hours,21000.0 Hours,19/08/2025 - 00:00,20/08/2025 - 06:03
gpu,Consumable,vsc42145,0.0 Hours,6015.86 Hours,6140.81 Hours,21000.0 Hours,18/08/2025 - 00:00,19/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,18/08/2025 - 00:00,19/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,17/08/2025 - 00:00,18/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,16/08/2025 - 00:00,17/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,15/08/2025 - 00:00,16/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,14/08/2025 - 00:00,15/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,13/08/2025 - 00:00,14/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6140.81 Hours,21000.0 Hours,12/08/2025 - 00:00,13/08/2025 - 06:03
gpu,Consumable,vsc42145,70.0 Hours,6015.86 Hours,6140.81 Hours,21000.0 Hours,12/08/2025 - 00:00,13/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6070.8 Hours,21000.0 Hours,11/08/2025 - 00:00,12/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6070.8 Hours,21000.0 Hours,10/08/2025 - 00:00,11/08/2025 - 06:03
gpu,Consumable,vsc42145,902.95 Hours,5945.86 Hours,6070.8 Hours,21000.0 Hours,09/08/2025 - 00:00,10/08/2025 - 06:03
gpu,Consumable,vsc42145,105.54 Hours,5042.91 Hours,5167.86 Hours,21000.0 Hours,08/08/2025 - 00:00,09/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,5062.32 Hours,21000.0 Hours,08/08/2025 - 00:00,09/08/2025 - 06:03
gpu,Consumable,vsc42145,29.66 Hours,4937.37 Hours,5062.32 Hours,21000.0 Hours,07/08/2025 - 00:00,08/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,5032.66 Hours,21000.0 Hours,07/08/2025 - 00:00,08/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,5032.66 Hours,21000.0 Hours,06/08/2025 - 00:00,07/08/2025 - 06:03
gpu,Consumable,vsc42145,162.63 Hours,4907.71 Hours,5032.66 Hours,21000.0 Hours,06/08/2025 - 00:00,07/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4870.03 Hours,21000.0 Hours,05/08/2025 - 00:00,06/08/2025 - 06:03
gpu,Consumable,vsc42145,768.8 Hours,4745.09 Hours,4870.03 Hours,21000.0 Hours,05/08/2025 - 00:00,06/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4101.23 Hours,21000.0 Hours,04/08/2025 - 00:00,05/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4101.23 Hours,21000.0 Hours,03/08/2025 - 00:00,04/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4101.23 Hours,21000.0 Hours,02/08/2025 - 00:00,03/08/2025 - 06:03
gpu,Consumable,vsc42145,560.02 Hours,3976.29 Hours,4101.23 Hours,21000.0 Hours,01/08/2025 - 00:00,02/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,3541.21 Hours,21000.0 Hours,31/07/2025 - 00:00,01/08/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,3541.21 Hours,21000.0 Hours,30/07/2025 - 00:00,31/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,3541.21 Hours,21000.0 Hours,29/07/2025 - 00:00,30/07/2025 - 06:03
gpu,Consumable,vsc42145,325.98 Hours,3416.27 Hours,3541.21 Hours,21000.0 Hours,29/07/2025 - 00:00,30/07/2025 - 06:03
gpu,Consumable,vsc42145,379.31 Hours,3090.28 Hours,3215.23 Hours,21000.0 Hours,28/07/2025 - 00:00,29/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,2835.92 Hours,21000.0 Hours,28/07/2025 - 00:00,29/07/2025 - 06:03
gpu,Consumable,vsc42145,1687.28 Hours,2710.97 Hours,2835.92 Hours,21000.0 Hours,27/07/2025 - 00:00,28/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,1148.64 Hours,21000.0 Hours,27/07/2025 - 00:00,28/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,1148.64 Hours,21000.0 Hours,26/07/2025 - 00:00,27/07/2025 - 06:03
gpu,Consumable,vsc42145,32.89 Hours,1023.7 Hours,1148.64 Hours,21000.0 Hours,26/07/2025 - 00:00,27/07/2025 - 06:03
gpu,Consumable,vsc42145,16.53 Hours,990.81 Hours,1115.75 Hours,21000.0 Hours,25/07/2025 - 00:00,26/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,1099.22 Hours,21000.0 Hours,25/07/2025 - 00:00,26/07/2025 - 06:03
gpu,Consumable,vsc42145,179.02 Hours,974.27 Hours,1099.22 Hours,21000.0 Hours,24/07/2025 - 00:00,25/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,920.2 Hours,21000.0 Hours,24/07/2025 - 00:00,25/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,920.2 Hours,21000.0 Hours,23/07/2025 - 00:00,24/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,920.2 Hours,21000.0 Hours,22/07/2025 - 00:00,23/07/2025 - 06:03
gpu,Consumable,vsc42145,115.3 Hours,795.25 Hours,920.2 Hours,21000.0 Hours,22/07/2025 - 00:00,23/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,804.9 Hours,21000.0 Hours,21/07/2025 - 00:00,22/07/2025 - 06:03
gpu,Consumable,vsc42145,200.49 Hours,679.96 Hours,804.9 Hours,21000.0 Hours,21/07/2025 - 00:00,22/07/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,604.41 Hours,21000.0 Hours,20/07/2025 - 00:00,21/07/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,604.41 Hours,21000.0 Hours,15/07/2025 - 00:00,16/07/2025 - 06:03
gpu,Consumable,vsc42145,144.98 Hours,479.47 Hours,604.41 Hours,21000.0 Hours,15/07/2025 - 00:00,16/07/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,459.43 Hours,21000.0 Hours,10/07/2025 - 00:00,15/07/2025 - 09:01
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,459.43 Hours,21000.0 Hours,09/07/2025 - 00:00,15/07/2025 - 09:01
gpu,Consumable,vsc42145,287.29 Hours,334.48 Hours,459.43 Hours,21000.0 Hours,09/07/2025 - 00:00,15/07/2025 - 09:01
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,172.14 Hours,21000.0 Hours,08/07/2025 - 00:00,15/07/2025 - 08:57
gpu,Consumable,vsc46240,0.0 Hours,124.94 Hours,172.14 Hours,21000.0 Hours,14/07/2025 - 00:00,15/07/2025 - 06:03
gpu,Consumable,vsc42145,32.85 Hours,47.2 Hours,172.14 Hours,21000.0 Hours,07/07/2025 - 00:00,08/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,139.29 Hours,21000.0 Hours,07/07/2025 - 00:00,08/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,139.29 Hours,21000.0 Hours,06/07/2025 - 00:00,07/07/2025 - 06:03
gpu,Consumable,vsc42145,0.52 Hours,14.34 Hours,139.29 Hours,21000.0 Hours,06/07/2025 - 00:00,07/07/2025 - 06:03
gpu,Consumable,vsc42145,1.43 Hours,13.82 Hours,138.76 Hours,21000.0 Hours,05/07/2025 - 00:00,06/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,137.34 Hours,21000.0 Hours,05/07/2025 - 00:00,06/07/2025 - 06:03
gpu,Consumable,vsc42145,5.12 Hours,12.39 Hours,137.34 Hours,21000.0 Hours,04/07/2025 - 00:00,05/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,132.22 Hours,21000.0 Hours,04/07/2025 - 00:00,05/07/2025 - 06:03
gpu,Consumable,vsc42145,4.26 Hours,7.27 Hours,132.22 Hours,21000.0 Hours,03/07/2025 - 00:00,04/07/2025 - 06:03
gpu,Consumable,vsc46240,1.51 Hours,124.94 Hours,127.96 Hours,21000.0 Hours,03/07/2025 - 00:00,04/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,126.45 Hours,21000.0 Hours,03/07/2025 - 00:00,04/07/2025 - 06:03
gpu,Consumable,vsc46240,1.62 Hours,123.44 Hours,126.45 Hours,21000.0 Hours,02/07/2025 - 00:00,03/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,124.83 Hours,21000.0 Hours,02/07/2025 - 00:00,03/07/2025 - 06:03
gpu,Consumable,vsc46240,12.08 Hours,121.82 Hours,124.83 Hours,21000.0 Hours,01/07/2025 - 00:00,02/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,112.76 Hours,21000.0 Hours,01/07/2025 - 00:00,02/07/2025 - 06:03
gpu,Consumable,vsc46240,11.79 Hours,109.74 Hours,112.76 Hours,21000.0 Hours,30/06/2025 - 00:00,01/07/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,100.96 Hours,21000.0 Hours,30/06/2025 - 00:00,01/07/2025 - 06:03
gpu,Consumable,vsc46240,39.31 Hours,97.95 Hours,100.96 Hours,21000.0 Hours,27/06/2025 - 00:00,28/06/2025 - 06:03
gpu,Consumable,vsc46240,21.09 Hours,58.65 Hours,61.66 Hours,21000.0 Hours,26/06/2025 - 00:00,27/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,40.57 Hours,21000.0 Hours,26/06/2025 - 00:00,27/06/2025 - 06:03
gpu,Consumable,vsc46240,12.72 Hours,37.55 Hours,40.57 Hours,21000.0 Hours,25/06/2025 - 00:00,26/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,27.84 Hours,21000.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,24.83 Hours,27.84 Hours,21000.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,24.83 Hours,27.84 Hours,21000.0 Hours,23/06/2025 - 00:00,24/06/2025 - 06:03
gpu,Consumable,vsc46240,0.42 Hours,24.83 Hours,27.84 Hours,21000.0 Hours,21/06/2025 - 00:00,22/06/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,24.41 Hours,27.43 Hours,21000.0 Hours,19/06/2025 - 00:00,20/06/2025 - 06:03
gpu,Consumable,vsc46240,1.32 Hours,24.41 Hours,27.43 Hours,21000.0 Hours,17/06/2025 - 00:00,18/06/2025 - 06:03
gpu,Consumable,vsc46240,0.12 Hours,23.1 Hours,26.11 Hours,21000.0 Hours,16/06/2025 - 00:00,17/06/2025 - 06:03
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,25.99 Hours,21000.0 Hours,16/06/2025 - 00:00,17/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,25.99 Hours,21000.0 Hours,15/06/2025 - 00:00,16/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,25.99 Hours,21000.0 Hours,14/06/2025 - 00:00,15/06/2025 - 06:03
gpu,Consumable,vsc46240,0.23 Hours,22.98 Hours,25.99 Hours,21000.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,25.76 Hours,21000.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,25.76 Hours,21000.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
gpu,Consumable,vsc46240,2.5 Hours,22.75 Hours,25.76 Hours,21000.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,23.26 Hours,21000.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
gpu,Consumable,vsc46240,5.01 Hours,20.25 Hours,23.26 Hours,21000.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,18.26 Hours,21000.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
gpu,Consumable,vsc48989,0.0 Hours,0.0 Hours,18.26 Hours,21000.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
gpu,Consumable,vsc46240,6.43 Hours,15.24 Hours,18.26 Hours,21000.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,11.83 Hours,21000.0 Hours,07/06/2025 - 00:00,08/06/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,11.83 Hours,21000.0 Hours,06/06/2025 - 00:00,07/06/2025 - 06:03
gpu,Consumable,vsc46240,1.82 Hours,8.81 Hours,11.83 Hours,21000.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,10.01 Hours,21000.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,10.01 Hours,21000.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
gpu,Consumable,vsc46240,1.68 Hours,7.0 Hours,10.01 Hours,21000.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
gpu,Consumable,vsc46240,1.46 Hours,5.31 Hours,8.33 Hours,21000.0 Hours,03/06/2025 - 00:00,04/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,6.86 Hours,21000.0 Hours,03/06/2025 - 00:00,04/06/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,6.86 Hours,21000.0 Hours,30/05/2025 - 00:00,31/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6.86 Hours,21000.0 Hours,29/05/2025 - 00:00,30/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,6.86 Hours,21000.0 Hours,29/05/2025 - 00:00,30/05/2025 - 06:03
gpu,Consumable,vsc46240,0.32 Hours,3.85 Hours,6.86 Hours,21000.0 Hours,28/05/2025 - 00:00,29/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,6.54 Hours,21000.0 Hours,28/05/2025 - 00:00,29/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,6.54 Hours,21000.0 Hours,28/05/2025 - 00:00,29/05/2025 - 06:03
gpu,Consumable,vsc46240,2.01 Hours,3.53 Hours,6.54 Hours,21000.0 Hours,27/05/2025 - 00:00,28/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4.52 Hours,21000.0 Hours,27/05/2025 - 00:00,28/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,4.52 Hours,21000.0 Hours,27/05/2025 - 00:00,28/05/2025 - 06:03
gpu,Consumable,vsc46240,0.51 Hours,1.51 Hours,4.52 Hours,21000.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,25/05/2025 - 00:00,26/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,25/05/2025 - 00:00,26/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,24/05/2025 - 00:00,25/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,24/05/2025 - 00:00,25/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
gpu,Consumable,vsc46240,0.0 Hours,1.01 Hours,4.02 Hours,21000.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
gpu,Consumable,vsc46187,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,4.02 Hours,21000.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
gpu,Consumable,vsc42145,2.0 Hours,3.01 Hours,4.02 Hours,21000.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
gpu,Consumable,vsc46240,1.01 Hours,1.01 Hours,2.01 Hours,21000.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
gpu,Consumable,vsc44251,0.0 Hours,0.0 Hours,1.01 Hours,21000.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
