Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
cpu,Consumable,vsc45381,4936.88 Hours,9184478.16 Hours,22952311.64 Hours,51212384.0 Hours,26/06/2025 - 00:00,27/06/2025 - 06:03
cpu,Consumable,vsc43004,0.12 Hours,3071.84 Hours,22947374.76 Hours,51212384.0 Hours,25/06/2025 - 00:00,26/06/2025 - 06:03
cpu,Consumable,vsc45263,771.71 Hours,5598060.3 Hours,22947374.64 Hours,51212384.0 Hours,25/06/2025 - 00:00,26/06/2025 - 06:03
cpu,Consumable,vsc46275,6307.41 Hours,444066.2 Hours,22946602.93 Hours,51212384.0 Hours,25/06/2025 - 00:00,26/06/2025 - 06:03
cpu,Consumable,vsc46032,43001.42 Hours,4711633.32 Hours,22940295.51 Hours,51212384.0 Hours,25/06/2025 - 00:00,26/06/2025 - 06:03
cpu,Consumable,vsc43004,27.42 Hours,3071.71 Hours,22897294.09 Hours,51212384.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
cpu,Consumable,vsc45381,164.94 Hours,9179541.28 Hours,22897266.67 Hours,51212384.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
cpu,Consumable,vsc46275,16407.96 Hours,437758.79 Hours,22897101.73 Hours,51212384.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
cpu,Consumable,vsc45263,855.7 Hours,5597288.59 Hours,22880693.77 Hours,51212384.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
cpu,Consumable,vsc46032,31748.8 Hours,4668631.9 Hours,22879838.07 Hours,51212384.0 Hours,24/06/2025 - 00:00,25/06/2025 - 06:03
cpu,Consumable,vsc46275,18183.58 Hours,421350.82 Hours,22848089.27 Hours,51212384.0 Hours,23/06/2025 - 00:00,24/06/2025 - 06:03
cpu,Consumable,vsc45263,718.57 Hours,5596432.89 Hours,22829905.68 Hours,51212384.0 Hours,23/06/2025 - 00:00,24/06/2025 - 06:03
cpu,Consumable,vsc46032,39592.43 Hours,4636883.1 Hours,22829187.11 Hours,51212384.0 Hours,23/06/2025 - 00:00,24/06/2025 - 06:03
cpu,Consumable,vsc46275,22685.33 Hours,403167.24 Hours,22789594.69 Hours,51212384.0 Hours,22/06/2025 - 00:00,23/06/2025 - 06:03
cpu,Consumable,vsc45263,1270.18 Hours,5595714.32 Hours,22766909.35 Hours,51212384.0 Hours,22/06/2025 - 00:00,23/06/2025 - 06:03
cpu,Consumable,vsc46032,16232.07 Hours,4597290.67 Hours,22765639.17 Hours,51212384.0 Hours,22/06/2025 - 00:00,23/06/2025 - 06:03
cpu,Consumable,vsc46275,19933.33 Hours,380481.91 Hours,22749407.1 Hours,51212384.0 Hours,21/06/2025 - 00:00,22/06/2025 - 06:03
cpu,Consumable,vsc45263,5027.33 Hours,5594444.14 Hours,22729473.77 Hours,51212384.0 Hours,21/06/2025 - 00:00,22/06/2025 - 06:03
cpu,Consumable,vsc46032,29159.04 Hours,4581058.6 Hours,22724446.44 Hours,51212384.0 Hours,21/06/2025 - 00:00,22/06/2025 - 06:03
cpu,Consumable,vsc45263,2534.0 Hours,5589416.81 Hours,22695287.4 Hours,51212384.0 Hours,20/06/2025 - 00:00,21/06/2025 - 06:03
cpu,Consumable,vsc46275,9718.26 Hours,360548.57 Hours,22692753.4 Hours,51212384.0 Hours,20/06/2025 - 00:00,21/06/2025 - 06:03
cpu,Consumable,vsc46032,1041.03 Hours,4551899.56 Hours,22683035.14 Hours,51212384.0 Hours,20/06/2025 - 00:00,21/06/2025 - 06:03
cpu,Consumable,vsc46275,12831.89 Hours,350830.32 Hours,22681994.11 Hours,51212384.0 Hours,19/06/2025 - 00:00,20/06/2025 - 06:03
cpu,Consumable,vsc45263,808.21 Hours,5586882.81 Hours,22669162.21 Hours,51212384.0 Hours,19/06/2025 - 00:00,20/06/2025 - 06:03
cpu,Consumable,vsc46032,30488.57 Hours,4550858.53 Hours,22668354.0 Hours,51212384.0 Hours,19/06/2025 - 00:00,20/06/2025 - 06:03
cpu,Consumable,vsc46275,46.61 Hours,337998.42 Hours,22637865.44 Hours,51212384.0 Hours,18/06/2025 - 00:00,19/06/2025 - 06:03
cpu,Consumable,vsc45263,20.16 Hours,5586074.6 Hours,22637818.82 Hours,51212384.0 Hours,18/06/2025 - 00:00,19/06/2025 - 06:03
cpu,Consumable,vsc46032,18826.67 Hours,4520369.96 Hours,22637798.67 Hours,51212384.0 Hours,18/06/2025 - 00:00,19/06/2025 - 06:03
cpu,Consumable,vsc45381,72.01 Hours,9179376.34 Hours,22618972.0 Hours,51212384.0 Hours,17/06/2025 - 00:00,18/06/2025 - 06:03
cpu,Consumable,vsc45263,552.44 Hours,5586054.44 Hours,22618899.99 Hours,51212384.0 Hours,17/06/2025 - 00:00,18/06/2025 - 06:03
cpu,Consumable,vsc46275,6382.64 Hours,337951.81 Hours,22618347.54 Hours,51212384.0 Hours,17/06/2025 - 00:00,18/06/2025 - 06:03
cpu,Consumable,vsc46032,37272.14 Hours,4501543.29 Hours,22611964.9 Hours,51212384.0 Hours,17/06/2025 - 00:00,18/06/2025 - 06:03
cpu,Consumable,vsc45263,1392.74 Hours,5585502.0 Hours,22574692.76 Hours,51212384.0 Hours,16/06/2025 - 00:00,17/06/2025 - 06:03
cpu,Consumable,vsc46275,8398.94 Hours,331569.17 Hours,22573300.02 Hours,51212384.0 Hours,16/06/2025 - 00:00,17/06/2025 - 06:03
cpu,Consumable,vsc45628,7279.22 Hours,1983498.57 Hours,22564901.08 Hours,51212384.0 Hours,16/06/2025 - 00:00,17/06/2025 - 06:03
cpu,Consumable,vsc46032,33335.53 Hours,4464271.15 Hours,22557621.86 Hours,51212384.0 Hours,16/06/2025 - 00:00,17/06/2025 - 06:03
cpu,Consumable,vsc46275,4266.99 Hours,323170.23 Hours,22524286.33 Hours,51212384.0 Hours,15/06/2025 - 00:00,16/06/2025 - 06:03
cpu,Consumable,vsc45628,11337.1 Hours,1976219.35 Hours,22520019.34 Hours,51212384.0 Hours,15/06/2025 - 00:00,16/06/2025 - 06:03
cpu,Consumable,vsc46032,25646.83 Hours,4430935.62 Hours,22508682.24 Hours,51212384.0 Hours,15/06/2025 - 00:00,16/06/2025 - 06:03
cpu,Consumable,vsc46275,5383.08 Hours,318903.24 Hours,22483035.42 Hours,51212384.0 Hours,14/06/2025 - 00:00,15/06/2025 - 06:03
cpu,Consumable,vsc45628,12981.9 Hours,1964882.25 Hours,22477652.34 Hours,51212384.0 Hours,14/06/2025 - 00:00,15/06/2025 - 06:03
cpu,Consumable,vsc46032,31124.37 Hours,4405288.8 Hours,22464670.44 Hours,51212384.0 Hours,14/06/2025 - 00:00,15/06/2025 - 06:03
cpu,Consumable,vsc45381,72.03 Hours,9179304.33 Hours,22433546.07 Hours,51212384.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
cpu,Consumable,vsc45263,442.04 Hours,5584109.26 Hours,22433474.04 Hours,51212384.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
cpu,Consumable,vsc45628,25349.55 Hours,1951900.35 Hours,22433032.0 Hours,51212384.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
cpu,Consumable,vsc46275,5488.11 Hours,313520.17 Hours,22407682.45 Hours,51212384.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
cpu,Consumable,vsc46032,38937.4 Hours,4374164.43 Hours,22402194.35 Hours,51212384.0 Hours,13/06/2025 - 00:00,14/06/2025 - 06:03
cpu,Consumable,vsc45263,19.7 Hours,5583667.22 Hours,22363256.95 Hours,51212384.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
cpu,Consumable,vsc46275,4575.72 Hours,308032.06 Hours,22363237.24 Hours,51212384.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
cpu,Consumable,vsc45628,20225.66 Hours,1926550.8 Hours,22358661.52 Hours,51212384.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
cpu,Consumable,vsc46032,47315.88 Hours,4335227.03 Hours,22338435.86 Hours,51212384.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
cpu,Consumable,vsc45381,144.08 Hours,9179232.29 Hours,22291119.99 Hours,51212384.0 Hours,12/06/2025 - 00:00,13/06/2025 - 06:03
cpu,Consumable,vsc46275,1434.31 Hours,303456.34 Hours,22290975.91 Hours,51212384.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
cpu,Consumable,vsc45381,25.16 Hours,9179088.22 Hours,22289541.6 Hours,51212384.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
cpu,Consumable,vsc45263,0.57 Hours,5583647.52 Hours,22289516.44 Hours,51212384.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
cpu,Consumable,vsc45628,30653.3 Hours,1906325.14 Hours,22289515.87 Hours,51212384.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
cpu,Consumable,vsc46032,34381.66 Hours,4287911.15 Hours,22258862.57 Hours,51212384.0 Hours,11/06/2025 - 00:00,12/06/2025 - 06:03
cpu,Consumable,vsc45263,0.7 Hours,5583646.95 Hours,22224480.91 Hours,51212384.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
cpu,Consumable,vsc46275,60.03 Hours,302022.03 Hours,22224480.21 Hours,51212384.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
cpu,Consumable,vsc45381,158.29 Hours,9179063.05 Hours,22224420.18 Hours,51212384.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
cpu,Consumable,vsc45628,7262.95 Hours,1875671.84 Hours,22224261.88 Hours,51212384.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
cpu,Consumable,vsc46032,8685.44 Hours,4253529.5 Hours,22216998.93 Hours,51212384.0 Hours,10/06/2025 - 00:00,11/06/2025 - 06:03
cpu,Consumable,vsc45381,5.12 Hours,9178904.76 Hours,22208313.49 Hours,51212384.0 Hours,09/06/2025 - 00:00,10/06/2025 - 06:03
cpu,Consumable,vsc46032,1784.25 Hours,4244844.06 Hours,22208308.37 Hours,51212384.0 Hours,09/06/2025 - 00:00,10/06/2025 - 06:03
cpu,Consumable,vsc46275,1884.34 Hours,301961.99 Hours,22206524.13 Hours,51212384.0 Hours,09/06/2025 - 00:00,10/06/2025 - 06:03
cpu,Consumable,vsc45628,25250.5 Hours,1868408.89 Hours,22204639.79 Hours,51212384.0 Hours,09/06/2025 - 00:00,10/06/2025 - 06:03
cpu,Consumable,vsc46275,7696.75 Hours,300077.66 Hours,22179389.29 Hours,51212384.0 Hours,08/06/2025 - 00:00,09/06/2025 - 06:03
cpu,Consumable,vsc45628,21698.84 Hours,1843158.39 Hours,22171692.54 Hours,51212384.0 Hours,08/06/2025 - 00:00,09/06/2025 - 06:03
cpu,Consumable,vsc45381,13113.81 Hours,9178899.64 Hours,22149993.7 Hours,51212384.0 Hours,08/06/2025 - 00:00,09/06/2025 - 06:03
cpu,Consumable,vsc46275,7580.44 Hours,292380.91 Hours,22136879.88 Hours,51212384.0 Hours,07/06/2025 - 00:00,08/06/2025 - 06:03
cpu,Consumable,vsc45628,15823.08 Hours,1821459.55 Hours,22129299.44 Hours,51212384.0 Hours,07/06/2025 - 00:00,08/06/2025 - 06:03
cpu,Consumable,vsc45381,81095.67 Hours,9165785.83 Hours,22113476.36 Hours,51212384.0 Hours,07/06/2025 - 00:00,08/06/2025 - 06:03
cpu,Consumable,vsc46032,8270.51 Hours,4243059.81 Hours,22032380.69 Hours,51212384.0 Hours,07/06/2025 - 00:00,08/06/2025 - 06:03
cpu,Consumable,vsc45263,5.87 Hours,5583646.24 Hours,22024110.19 Hours,51212384.0 Hours,06/06/2025 - 00:00,07/06/2025 - 06:03
cpu,Consumable,vsc46275,13422.56 Hours,284800.46 Hours,22024104.32 Hours,51212384.0 Hours,06/06/2025 - 00:00,07/06/2025 - 06:03
cpu,Consumable,vsc45628,15528.91 Hours,1805636.47 Hours,22010681.76 Hours,51212384.0 Hours,06/06/2025 - 00:00,07/06/2025 - 06:03
cpu,Consumable,vsc45381,44018.52 Hours,9084690.16 Hours,21995152.85 Hours,51212384.0 Hours,06/06/2025 - 00:00,07/06/2025 - 06:03
cpu,Consumable,vsc46032,30630.36 Hours,4234789.3 Hours,21951134.33 Hours,51212384.0 Hours,06/06/2025 - 00:00,07/06/2025 - 06:03
cpu,Consumable,vsc40633,1.07 Hours,1.26 Hours,21920503.97 Hours,51212384.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
cpu,Consumable,vsc45628,16806.26 Hours,1790107.57 Hours,21920502.9 Hours,51212384.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
cpu,Consumable,vsc45263,0.03 Hours,5583640.38 Hours,21903696.64 Hours,51212384.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
cpu,Consumable,vsc46275,7767.36 Hours,271377.9 Hours,21903696.62 Hours,51212384.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
cpu,Consumable,vsc46032,21694.75 Hours,4204158.94 Hours,21895929.26 Hours,51212384.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
cpu,Consumable,vsc45381,295245.82 Hours,9040671.64 Hours,21874234.51 Hours,51212384.0 Hours,05/06/2025 - 00:00,06/06/2025 - 06:03
cpu,Consumable,vsc43561,573.44 Hours,573.44 Hours,21578988.69 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc40633,0.19 Hours,0.19 Hours,21578415.25 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc44757,464.83 Hours,116695.58 Hours,21578415.06 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc45381,72.03 Hours,8745425.82 Hours,21577950.24 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc45628,8938.52 Hours,1773301.31 Hours,21577878.2 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc46275,1616.14 Hours,263610.54 Hours,21568939.68 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc46032,101531.47 Hours,4182464.19 Hours,21567323.54 Hours,51212384.0 Hours,04/06/2025 - 00:00,05/06/2025 - 06:03
cpu,Consumable,vsc46275,65.5 Hours,261994.4 Hours,21465792.06 Hours,51212384.0 Hours,03/06/2025 - 00:00,04/06/2025 - 06:03
cpu,Consumable,vsc45381,1339.09 Hours,8745353.79 Hours,21465726.56 Hours,51212384.0 Hours,03/06/2025 - 00:00,04/06/2025 - 06:03
cpu,Consumable,vsc45628,10675.77 Hours,1764362.78 Hours,21464387.47 Hours,51212384.0 Hours,03/06/2025 - 00:00,04/06/2025 - 06:03
cpu,Consumable,vsc46032,29527.42 Hours,4080932.72 Hours,21453711.7 Hours,51212384.0 Hours,03/06/2025 - 00:00,04/06/2025 - 06:03
cpu,Consumable,vsc45628,8079.47 Hours,1753687.01 Hours,21424184.28 Hours,51212384.0 Hours,02/06/2025 - 00:00,03/06/2025 - 06:03
cpu,Consumable,vsc45381,192778.72 Hours,8744014.7 Hours,21416104.8 Hours,51212384.0 Hours,02/06/2025 - 00:00,03/06/2025 - 06:03
cpu,Consumable,vsc46032,19647.51 Hours,4051405.29 Hours,21223326.08 Hours,51212384.0 Hours,02/06/2025 - 00:00,03/06/2025 - 06:03
cpu,Consumable,vsc45628,10265.46 Hours,1745607.54 Hours,21203678.58 Hours,51212384.0 Hours,01/06/2025 - 00:00,02/06/2025 - 06:03
cpu,Consumable,vsc45381,294939.31 Hours,8551235.98 Hours,21193413.12 Hours,51212384.0 Hours,01/06/2025 - 00:00,02/06/2025 - 06:03
cpu,Consumable,vsc46032,46760.07 Hours,4031757.79 Hours,20898473.81 Hours,51212384.0 Hours,01/06/2025 - 00:00,02/06/2025 - 06:03
cpu,Consumable,vsc45628,2510.22 Hours,1735342.08 Hours,20851713.74 Hours,51212384.0 Hours,31/05/2025 - 00:00,01/06/2025 - 06:03
cpu,Consumable,vsc46032,54012.52 Hours,3984997.71 Hours,20849203.52 Hours,51212384.0 Hours,31/05/2025 - 00:00,01/06/2025 - 06:03
cpu,Consumable,vsc45381,197266.21 Hours,8256296.67 Hours,20795191.01 Hours,51212384.0 Hours,31/05/2025 - 00:00,01/06/2025 - 06:03
cpu,Consumable,vsc46032,40862.4 Hours,3930985.2 Hours,20597924.8 Hours,51212384.0 Hours,30/05/2025 - 00:00,31/05/2025 - 06:03
cpu,Consumable,vsc45381,196985.5 Hours,8059030.46 Hours,20557062.4 Hours,51212384.0 Hours,30/05/2025 - 00:00,31/05/2025 - 06:03
cpu,Consumable,vsc46032,40252.49 Hours,3890122.8 Hours,20360076.9 Hours,51212384.0 Hours,29/05/2025 - 00:00,30/05/2025 - 06:03
cpu,Consumable,vsc45381,1867.28 Hours,7862044.96 Hours,20319824.41 Hours,51212384.0 Hours,28/05/2025 - 00:00,29/05/2025 - 06:03
cpu,Consumable,vsc46032,25074.86 Hours,3849870.31 Hours,20317957.13 Hours,51212384.0 Hours,28/05/2025 - 00:00,29/05/2025 - 06:03
cpu,Consumable,vsc45381,94.48 Hours,7860177.68 Hours,20292882.27 Hours,51212384.0 Hours,27/05/2025 - 00:00,28/05/2025 - 06:03
cpu,Consumable,vsc46032,29852.73 Hours,3824795.45 Hours,20292787.79 Hours,51212384.0 Hours,27/05/2025 - 00:00,28/05/2025 - 06:03
cpu,Consumable,vsc45302,3.98 Hours,889094.65 Hours,20262935.06 Hours,51212384.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
cpu,Consumable,vsc45381,78.03 Hours,7860083.2 Hours,20262931.08 Hours,51212384.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
cpu,Consumable,vsc45263,131.54 Hours,5583640.35 Hours,20262853.05 Hours,51212384.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
cpu,Consumable,vsc45628,7288.04 Hours,1732831.86 Hours,20262721.51 Hours,51212384.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
cpu,Consumable,vsc46032,8671.0 Hours,3794942.72 Hours,20255433.48 Hours,51212384.0 Hours,26/05/2025 - 00:00,27/05/2025 - 06:03
cpu,Consumable,vsc45628,3320.43 Hours,1725543.83 Hours,20246762.47 Hours,51212384.0 Hours,25/05/2025 - 00:00,26/05/2025 - 06:03
cpu,Consumable,vsc45628,2970.45 Hours,1722223.39 Hours,20243442.04 Hours,51212384.0 Hours,24/05/2025 - 00:00,25/05/2025 - 06:03
cpu,Consumable,vsc46032,1066.88 Hours,3786271.72 Hours,20240471.59 Hours,51212384.0 Hours,24/05/2025 - 00:00,25/05/2025 - 06:03
cpu,Consumable,vsc46275,3762.42 Hours,261928.9 Hours,20239404.71 Hours,51212384.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
cpu,Consumable,vsc45381,56275.64 Hours,7860005.17 Hours,20235642.29 Hours,51212384.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
cpu,Consumable,vsc45628,15257.17 Hours,1719252.94 Hours,20179366.65 Hours,51212384.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
cpu,Consumable,vsc45263,31247.61 Hours,5583508.81 Hours,20164109.48 Hours,51212384.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
cpu,Consumable,vsc46032,48795.07 Hours,3785204.84 Hours,20132861.87 Hours,51212384.0 Hours,23/05/2025 - 00:00,24/05/2025 - 06:03
cpu,Consumable,vsc46275,5624.11 Hours,258166.48 Hours,20084066.81 Hours,51212384.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
cpu,Consumable,vsc45381,37714.42 Hours,7803729.53 Hours,20078442.7 Hours,51212384.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
cpu,Consumable,vsc45628,5409.69 Hours,1703995.77 Hours,20040728.28 Hours,51212384.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
cpu,Consumable,vsc45263,11882.97 Hours,5552261.21 Hours,20035318.59 Hours,51212384.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
cpu,Consumable,vsc46032,11338.45 Hours,3736409.77 Hours,20023435.62 Hours,51212384.0 Hours,22/05/2025 - 00:00,23/05/2025 - 06:03
cpu,Consumable,vsc45263,5429.14 Hours,5540378.23 Hours,20012097.18 Hours,51212384.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
cpu,Consumable,vsc45381,125.84 Hours,7766015.12 Hours,20006668.04 Hours,51212384.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
cpu,Consumable,vsc45628,5535.04 Hours,1698586.08 Hours,20006542.2 Hours,51212384.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
cpu,Consumable,vsc46275,4440.82 Hours,252542.38 Hours,20001007.16 Hours,51212384.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
cpu,Consumable,vsc46032,22017.12 Hours,3725071.33 Hours,19996566.35 Hours,51212384.0 Hours,21/05/2025 - 00:00,22/05/2025 - 06:03
cpu,Consumable,vsc45263,12292.87 Hours,5534949.1 Hours,19974549.23 Hours,51212384.0 Hours,20/05/2025 - 00:00,21/05/2025 - 06:03
cpu,Consumable,vsc45381,72.04 Hours,7765889.28 Hours,19962256.36 Hours,51212384.0 Hours,20/05/2025 - 00:00,21/05/2025 - 06:03
cpu,Consumable,vsc46275,9080.71 Hours,248101.56 Hours,19962184.32 Hours,51212384.0 Hours,20/05/2025 - 00:00,21/05/2025 - 06:03
cpu,Consumable,vsc45628,12734.19 Hours,1693051.04 Hours,19953103.61 Hours,51212384.0 Hours,20/05/2025 - 00:00,21/05/2025 - 06:03
cpu,Consumable,vsc46032,19865.52 Hours,3703054.21 Hours,19940369.42 Hours,51212384.0 Hours,20/05/2025 - 00:00,21/05/2025 - 06:03
cpu,Consumable,vsc45302,15.9 Hours,889090.67 Hours,19920503.9 Hours,51212384.0 Hours,19/05/2025 - 00:00,20/05/2025 - 06:03
cpu,Consumable,vsc46275,8426.24 Hours,239020.85 Hours,19920488.0 Hours,51212384.0 Hours,19/05/2025 - 00:00,20/05/2025 - 06:03
cpu,Consumable,vsc45628,11158.32 Hours,1680316.85 Hours,19912061.76 Hours,51212384.0 Hours,19/05/2025 - 00:00,20/05/2025 - 06:03
cpu,Consumable,vsc45381,53817.85 Hours,7765817.24 Hours,19900903.44 Hours,51212384.0 Hours,19/05/2025 - 00:00,20/05/2025 - 06:03
cpu,Consumable,vsc46032,37487.19 Hours,3683188.69 Hours,19847085.59 Hours,51212384.0 Hours,19/05/2025 - 00:00,20/05/2025 - 06:03
cpu,Consumable,vsc45381,4348.13 Hours,7711999.39 Hours,19809598.4 Hours,51212384.0 Hours,18/05/2025 - 00:00,19/05/2025 - 06:03
cpu,Consumable,vsc46275,1976.39 Hours,230594.61 Hours,19805250.27 Hours,51212384.0 Hours,18/05/2025 - 00:00,19/05/2025 - 06:03
cpu,Consumable,vsc45628,26000.64 Hours,1669158.53 Hours,19803273.88 Hours,51212384.0 Hours,18/05/2025 - 00:00,19/05/2025 - 06:03
cpu,Consumable,vsc45302,23.04 Hours,889074.77 Hours,19777273.24 Hours,51212384.0 Hours,18/05/2025 - 00:00,19/05/2025 - 06:03
cpu,Consumable,vsc46032,46260.94 Hours,3645701.51 Hours,19777250.2 Hours,51212384.0 Hours,18/05/2025 - 00:00,19/05/2025 - 06:03
cpu,Consumable,vsc45302,13.69 Hours,889051.73 Hours,19730989.26 Hours,51212384.0 Hours,17/05/2025 - 00:00,18/05/2025 - 06:03
cpu,Consumable,vsc45628,21023.72 Hours,1643157.89 Hours,19730975.57 Hours,51212384.0 Hours,17/05/2025 - 00:00,18/05/2025 - 06:03
cpu,Consumable,vsc45381,86978.24 Hours,7707651.25 Hours,19709951.86 Hours,51212384.0 Hours,17/05/2025 - 00:00,18/05/2025 - 06:03
cpu,Consumable,vsc46032,35181.67 Hours,3599440.56 Hours,19622973.62 Hours,51212384.0 Hours,17/05/2025 - 00:00,18/05/2025 - 06:03
cpu,Consumable,vsc45302,9.32 Hours,889038.04 Hours,19587791.95 Hours,51212384.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
cpu,Consumable,vsc45628,13365.43 Hours,1622134.17 Hours,19587782.63 Hours,51212384.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
cpu,Consumable,vsc45381,5947.0 Hours,7620673.01 Hours,19574417.2 Hours,51212384.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
cpu,Consumable,vsc46032,34420.98 Hours,3564258.89 Hours,19568470.2 Hours,51212384.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
cpu,Consumable,vsc45381,132.8 Hours,7614726.02 Hours,19534049.22 Hours,51212384.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
cpu,Consumable,vsc45302,11.45 Hours,889028.73 Hours,19533916.42 Hours,51212384.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
cpu,Consumable,vsc45628,2763.59 Hours,1608768.75 Hours,19533904.97 Hours,51212384.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
cpu,Consumable,vsc46032,1173.58 Hours,3529837.91 Hours,19531141.38 Hours,51212384.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
cpu,Consumable,vsc45302,2.94 Hours,889017.28 Hours,19529967.79 Hours,51212384.0 Hours,14/05/2025 - 00:00,15/05/2025 - 06:03
cpu,Consumable,vsc46032,9092.73 Hours,3528664.32 Hours,19529964.85 Hours,51212384.0 Hours,14/05/2025 - 00:00,15/05/2025 - 06:03
cpu,Consumable,vsc45628,9875.18 Hours,1606005.15 Hours,19520872.12 Hours,51212384.0 Hours,14/05/2025 - 00:00,15/05/2025 - 06:03
cpu,Consumable,vsc45628,4208.36 Hours,1596129.98 Hours,19510996.95 Hours,51212384.0 Hours,13/05/2025 - 00:00,14/05/2025 - 06:03
cpu,Consumable,vsc45628,3022.51 Hours,1591921.62 Hours,19506788.59 Hours,51212384.0 Hours,05/05/2025 - 00:00,06/05/2025 - 06:03
cpu,Consumable,vsc45302,5.82 Hours,889014.33 Hours,19503766.08 Hours,51212384.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
cpu,Consumable,vsc46032,9614.79 Hours,3519571.59 Hours,19503760.27 Hours,51212384.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
cpu,Consumable,vsc45628,33418.52 Hours,1588899.12 Hours,19494145.48 Hours,51212384.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
cpu,Consumable,vsc45381,72.05 Hours,7614593.22 Hours,19460726.96 Hours,51212384.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
cpu,Consumable,vsc45302,10.23 Hours,889008.52 Hours,19460654.92 Hours,51212384.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
cpu,Consumable,vsc45381,5484.28 Hours,7614521.17 Hours,19460644.68 Hours,51212384.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
cpu,Consumable,vsc45628,30255.69 Hours,1555480.6 Hours,19455160.4 Hours,51212384.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
cpu,Consumable,vsc46032,17343.15 Hours,3509956.81 Hours,19424904.71 Hours,51212384.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
cpu,Consumable,vsc45302,300.95 Hours,888998.28 Hours,19407561.56 Hours,51212384.0 Hours,02/05/2025 - 00:00,03/05/2025 - 06:03
